MonsterTypeId,HitPoints,CritRate,ActionPoints,MovePoints,InitBonus,MaxTalentCount,FlankAllowance,SightDistance,DetectDistance,ShotLimit,EffectId,WeaponTypeId,ArmorTypeId,_comment
127285,840,26,30,30,7,4,110,20,10,2,64149,23066,901008,PG 127383 Cowboy Sam PL 9  eff:64149  armour:adaptive weapon:erifle
127286,941,30,30,30,7,4,115,20,10,2,64149,23066,901009,PG 127383 Cowboy Sam PL 10  eff:64149  armour:adaptive weapon:erifle
127288,358,10,30,30,0,4,90,20,10,1,64149,23060,901000,PG 127384 Space Hat PL 1  eff:64149  armour:adaptive weapon:erifle
127289,392,12,30,30,1,4,90,20,10,1,64149,23061,901001,PG 127384 Space Hat PL 2  eff:64149  armour:adaptive weapon:erifle
127290,437,14,30,30,1,4,95,20,10,1,64149,23062,901002,PG 127384 Space Hat PL 3  eff:64149  armour:adaptive weapon:erifle
127291,482,16,30,30,2,4,95,20,10,2,64149,23063,901003,PG 127384 Space Hat PL 4  eff:64149  armour:adaptive weapon:erifle
127292,538,18,30,30,3,4,100,20,10,2,64149,23064,901004,PG 127384 Space Hat PL 5  eff:64149  armour:adaptive weapon:erifle
127293,605,20,30,30,3,4,100,20,10,2,64149,23064,901005,PG 127384 Space Hat PL 6  eff:64149  armour:adaptive weapon:erifle
127294,672,22,30,30,4,4,105,20,10,2,64149,23065,901006,PG 127384 Space Hat PL 7  eff:64149  armour:adaptive weapon:erifle
127295,750,24,30,30,4,4,105,20,10,2,64149,23065,901007,PG 127384 Space Hat PL 8  eff:64149  armour:adaptive weapon:erifle
127296,840,26,30,30,4,4,110,20,10,2,64149,23066,901008,PG 127384 Space Hat PL 9  eff:64149  armour:adaptive weapon:erifle
127297,941,30,30,30,5,4,115,20,10,2,64149,23066,901009,PG 127384 Space Hat PL 10  eff:64149  armour:adaptive weapon:erifle
127299,378,20,30,30,0,4,120,20,10,1,64149,21001,901000,PG 127382 Mojo PL 1  eff:64149  armour:adaptive weapon:revolver
127300,413,21,30,30,1,4,120,20,10,1,64149,21002,901001,PG 127382 Mojo PL 2  eff:64149  armour:adaptive weapon:revolver
127301,460,22,30,30,1,4,120,20,10,1,64149,21003,901002,PG 127382 Mojo PL 3  eff:64149  armour:adaptive weapon:revolver
127302,507,23,30,30,2,4,130,20,10,1,64149,21004,901003,PG 127382 Mojo PL 4  eff:64149  armour:adaptive weapon:revolver
127303,566,24,30,30,3,4,130,20,10,1,64149,21005,901004,PG 127382 Mojo PL 5  eff:64149  armour:adaptive weapon:revolver
127304,637,25,30,30,3,4,140,20,10,2,64149,21006,901005,PG 127382 Mojo PL 6  eff:64149  armour:adaptive weapon:revolver
127305,708,26,30,30,4,4,140,20,10,2,64149,21007,901006,PG 127382 Mojo PL 7  eff:64149  armour:adaptive weapon:revolver
127306,791,27,30,30,4,4,160,20,10,2,64149,21008,901007,PG 127382 Mojo PL 8  eff:64149  armour:adaptive weapon:revolver
127307,885,28,30,30,4,4,160,20,10,3,64149,21009,901008,PG 127382 Mojo PL 9  eff:64149  armour:adaptive weapon:revolver
127308,991,29,30,30,5,4,180,20,10,3,64149,21010,901009,PG 127382 Mojo PL 10  eff:64149  armour:adaptive weapon:revolver
127310,532,20,40,30,4,4,120,20,10,1,64121,21001,22400,PG 127310 Brauk Executioner PL 1  eff:64121  armour:superheavy weapon:revolver
127311,598,21,40,30,5,4,120,20,10,1,64121,21002,22401,PG 127310 Brauk Executioner PL 2  eff:64121  armour:superheavy weapon:revolver
127312,665,22,40,30,6,4,120,20,10,1,64121,21003,22402,PG 127310 Brauk Executioner PL 3  eff:64121  armour:superheavy weapon:revolver
127313,745,23,40,30,7,4,130,20,10,1,64121,21004,22403,PG 127310 Brauk Executioner PL 4  eff:64121  armour:superheavy weapon:revolver
127314,851,24,40,30,8,4,130,20,10,1,64121,21005,22404,PG 127310 Brauk Executioner PL 5  eff:64121  armour:superheavy weapon:revolver
127315,971,25,40,30,9,4,140,20,10,2,64121,21006,22405,PG 127310 Brauk Executioner PL 6  eff:64121  armour:superheavy weapon:revolver
127316,1104,26,40,30,10,4,140,20,10,2,64121,21007,22406,PG 127310 Brauk Executioner PL 7  eff:64121  armour:superheavy weapon:revolver
127317,1264,27,40,30,10,4,160,20,10,2,64121,21008,22407,PG 127310 Brauk Executioner PL 8  eff:64121  armour:superheavy weapon:revolver
127318,1436,28,40,30,11,4,160,20,10,3,64121,21009,22408,PG 127310 Brauk Executioner PL 9  eff:64121  armour:superheavy weapon:revolver
127319,1636,29,40,30,11,4,180,20,10,3,64121,21010,22409,PG 127310 Brauk Executioner PL 10  eff:64121  armour:superheavy weapon:revolver
127321,500,15,40,30,4,4,90,20,10,1,64121,900140,22400,PG 127320 MIRA PL 1  eff:64121  armour:superheavy weapon:heavy-blade
127322,562,17,40,30,5,4,90,20,10,1,64121,900141,22401,PG 127320 MIRA PL 2  eff:64121  armour:superheavy weapon:heavy-blade
127323,625,19,40,30,6,4,90,20,10,1,64121,900142,22402,PG 127320 MIRA PL 3  eff:64121  armour:superheavy weapon:heavy-blade
127324,700,21,40,30,7,4,90,20,10,2,64121,900143,22403,PG 127320 MIRA PL 4  eff:64121  armour:superheavy weapon:heavy-blade
127325,800,23,40,30,8,4,90,20,10,2,64121,900144,22404,PG 127320 MIRA PL 5  eff:64121  armour:superheavy weapon:heavy-blade
127326,912,25,40,30,9,4,90,20,10,2,64121,900145,22405,PG 127320 MIRA PL 6  eff:64121  armour:superheavy weapon:heavy-blade
127327,1038,30,40,30,10,4,90,20,10,2,64121,900146,22406,PG 127320 MIRA PL 7  eff:64121  armour:superheavy weapon:heavy-blade
127328,1188,35,40,30,10,4,90,20,10,3,64121,900147,22407,PG 127320 MIRA PL 8  eff:64121  armour:superheavy weapon:heavy-blade
127329,1350,40,40,30,11,4,90,20,10,3,64121,900148,22408,PG 127320 MIRA PL 9  eff:64121  armour:superheavy weapon:heavy-blade
127330,1538,45,40,30,11,4,90,20,10,3,64121,900149,22409,PG 127320 MIRA PL 10  eff:64121  armour:superheavy weapon:heavy-blade
127331,460,20,40,30,4,4,90,20,10,1,64126,22000,901020,PG 127390 Lady Niner PL 1  eff:64126  armour:heavy weapon:shotgun
127332,540,23,40,30,5,4,90,20,10,1,64126,22001,901021,PG 127390 Lady Niner PL 2  eff:64126  armour:heavy weapon:shotgun
127333,600,26,40,30,6,4,95,20,10,1,64126,22002,901022,PG 127390 Lady Niner PL 3  eff:64126  armour:heavy weapon:shotgun
127334,700,29,40,30,7,4,95,20,10,1,64126,22003,901023,PG 127390 Lady Niner PL 4  eff:64126  armour:heavy weapon:shotgun
127335,800,32,40,30,8,4,100,20,10,1,64126,22004,901024,PG 127390 Lady Niner PL 5  eff:64126  armour:heavy weapon:shotgun
127336,912,35,40,30,9,4,100,20,10,2,64126,22005,901025,PG 127390 Lady Niner PL 6  eff:64126  armour:heavy weapon:shotgun
127337,1038,38,40,30,10,4,105,20,10,2,64126,22006,901026,PG 127390 Lady Niner PL 7  eff:64126  armour:heavy weapon:shotgun
127338,1235,40,40,30,10,4,105,20,10,2,64126,22007,901027,PG 127390 Lady Niner PL 8  eff:64126  armour:heavy weapon:shotgun
127339,1404,40,40,30,11,4,110,20,10,2,64126,22008,901028,PG 127390 Lady Niner PL 9  eff:64126  armour:heavy weapon:shotgun
127340,1624,40,40,30,11,4,115,20,10,2,64126,22009,901029,PG 127390 Lady Niner PL 10  eff:64126  armour:heavy weapon:shotgun
127342,320,20,30,30,2,4,90,20,10,1,64149,22000,901000,PG 127392 Dozer PL 1  eff:64149  armour:adaptive weapon:shotgun
127343,350,23,30,30,2,4,90,20,10,1,64149,22001,901001,PG 127392 Dozer PL 2  eff:64149  armour:adaptive weapon:shotgun
127344,390,26,30,30,3,4,95,20,10,1,64149,22002,901002,PG 127392 Dozer PL 3  eff:64149  armour:adaptive weapon:shotgun
127345,430,29,30,30,3,4,95,20,10,1,64149,22003,901003,PG 127392 Dozer PL 4  eff:64149  armour:adaptive weapon:shotgun
127346,480,32,30,30,4,4,100,20,10,1,64149,22004,901004,PG 127392 Dozer PL 5  eff:64149  armour:adaptive weapon:shotgun
127347,540,35,30,30,4,4,100,20,10,2,64149,22005,901005,PG 127392 Dozer PL 6  eff:64149  armour:adaptive weapon:shotgun
127348,600,38,30,30,5,4,105,20,10,2,64149,22006,901006,PG 127392 Dozer PL 7  eff:64149  armour:adaptive weapon:shotgun
127349,670,40,30,30,6,4,105,20,10,2,64149,22007,901007,PG 127392 Dozer PL 8  eff:64149  armour:adaptive weapon:shotgun
127350,750,40,30,30,7,4,110,20,10,2,64149,22008,901008,PG 127392 Dozer PL 9  eff:64149  armour:adaptive weapon:shotgun
127351,840,40,30,30,7,4,115,20,10,2,64149,22009,901009,PG 127392 Dozer PL 10  eff:64149  armour:adaptive weapon:shotgun
127353,320,20,30,30,2,4,90,20,10,1,64149,22000,901000,PG 127393 Dojo PL 1  eff:64149  armour:adaptive weapon:shotgun
127354,350,23,30,30,2,4,90,20,10,1,64149,22001,901001,PG 127393 Dojo PL 2  eff:64149  armour:adaptive weapon:shotgun
127355,390,26,30,30,3,4,95,20,10,1,64149,22002,901002,PG 127393 Dojo PL 3  eff:64149  armour:adaptive weapon:shotgun
127356,430,29,30,30,3,4,95,20,10,1,64149,22003,901003,PG 127393 Dojo PL 4  eff:64149  armour:adaptive weapon:shotgun
127357,480,32,30,30,4,4,100,20,10,1,64149,22004,901004,PG 127393 Dojo PL 5  eff:64149  armour:adaptive weapon:shotgun
127358,540,35,30,30,4,4,100,20,10,2,64149,22005,901005,PG 127393 Dojo PL 6  eff:64149  armour:adaptive weapon:shotgun
127359,600,38,30,30,5,4,105,20,10,2,64149,22006,901006,PG 127393 Dojo PL 7  eff:64149  armour:adaptive weapon:shotgun
127360,670,40,30,30,6,4,105,20,10,2,64149,22007,901007,PG 127393 Dojo PL 8  eff:64149  armour:adaptive weapon:shotgun
127361,750,40,30,30,7,4,110,20,10,2,64149,22008,901008,PG 127393 Dojo PL 9  eff:64149  armour:adaptive weapon:shotgun
127362,840,40,30,30,7,4,115,20,10,2,64149,22009,901009,PG 127393 Dojo PL 10  eff:64149  armour:adaptive weapon:shotgun
127364,320,10,30,30,2,4,90,20,10,1,64149,23060,901020,PG 127394 Durham PL 1  eff:64149  armour:heavy weapon:erifle
127365,350,12,30,30,2,4,90,20,10,1,64149,23061,901021,PG 127394 Durham PL 2  eff:64149  armour:heavy weapon:erifle
127366,390,14,30,30,3,4,95,20,10,1,64149,23062,901022,PG 127394 Durham PL 3  eff:64149  armour:heavy weapon:erifle
127367,430,16,30,30,3,4,95,20,10,2,64149,23063,901023,PG 127394 Durham PL 4  eff:64149  armour:heavy weapon:erifle
127368,480,18,30,30,4,4,100,20,10,2,64149,23064,901024,PG 127394 Durham PL 5  eff:64149  armour:heavy weapon:erifle
127369,540,20,30,30,4,4,100,20,10,2,64149,23064,901025,PG 127394 Durham PL 6  eff:64149  armour:heavy weapon:erifle
127370,600,22,30,30,5,4,105,20,10,2,64149,23065,901026,PG 127394 Durham PL 7  eff:64149  armour:heavy weapon:erifle
127371,670,24,30,30,6,4,105,20,10,2,64149,23065,901027,PG 127394 Durham PL 8  eff:64149  armour:heavy weapon:erifle
127372,750,26,30,30,7,4,110,20,10,2,64149,23066,901028,PG 127394 Durham PL 9  eff:64149  armour:heavy weapon:erifle
127373,840,30,30,30,7,4,115,20,10,2,64149,23066,901029,PG 127394 Durham PL 10  eff:64149  armour:heavy weapon:erifle
127400,1546,48,40,30,12,6,90,20,10,3,64148,900130,901030,PG 127000 Baby Jack PL 11  eff:64148  armour:heavy weapon:thrasher
127401,1736,52,40,30,13,6,90,20,10,3,64148,900131,901031,PG 127000 Baby Jack PL 12  eff:64148  armour:heavy weapon:thrasher
127402,1949,55,40,30,13,6,90,20,10,4,64148,900132,901032,PG 127000 Baby Jack PL 13  eff:64148  armour:heavy weapon:thrasher
127403,2184,58,40,30,14,6,90,20,10,4,64148,900133,901033,PG 127000 Baby Jack PL 14  eff:64148  armour:heavy weapon:thrasher
127404,2442,62,40,30,15,6,90,20,10,4,64148,900134,901034,PG 127000 Baby Jack PL 15  eff:64148  armour:heavy weapon:thrasher
127405,2733,65,40,30,16,6,90,20,10,4,64148,900135,901035,PG 127000 Baby Jack PL 16  eff:64148  armour:heavy weapon:thrasher
127406,3058,68,40,30,16,6,90,20,10,5,64148,900136,901036,PG 127000 Baby Jack PL 17  eff:64148  armour:heavy weapon:thrasher
127407,3427,72,40,30,17,6,90,20,10,5,64148,900137,901037,PG 127000 Baby Jack PL 18  eff:64148  armour:heavy weapon:thrasher
127408,3842,75,40,30,18,6,90,20,10,5,64148,900138,901038,PG 127000 Baby Jack PL 19  eff:64148  armour:heavy weapon:thrasher
127409,4301,78,40,30,19,6,90,20,10,5,64148,900139,901039,PG 127000 Baby Jack PL 20  eff:64148  armour:heavy weapon:thrasher
127410,1150,42,30,30,8,4,118,20,10,2,64149,22010,901010,PG 127001 Baby Hunter PL 11  eff:64149  armour:adaptive weapon:shotgun
127411,1262,44,30,30,8,4,121,20,10,2,64149,22011,901011,PG 127001 Baby Hunter PL 12  eff:64149  armour:adaptive weapon:shotgun
127412,1362,47,30,30,9,4,123,20,10,2,64149,22012,901012,PG 127001 Baby Hunter PL 13  eff:64149  armour:adaptive weapon:shotgun
127413,1475,49,30,30,9,4,126,20,10,2,64149,22013,901013,PG 127001 Baby Hunter PL 14  eff:64149  armour:adaptive weapon:shotgun
127414,1588,51,30,30,10,4,129,20,10,3,64149,22014,901014,PG 127001 Baby Hunter PL 15  eff:64149  armour:adaptive weapon:shotgun
127415,1712,53,30,30,10,4,132,20,10,3,64149,22015,901015,PG 127001 Baby Hunter PL 16  eff:64149  armour:adaptive weapon:shotgun
127416,1850,56,30,30,11,4,134,20,10,3,64149,22016,901016,PG 127001 Baby Hunter PL 17  eff:64149  armour:adaptive weapon:shotgun
127417,2000,58,30,30,11,4,137,20,10,3,64149,22017,901017,PG 127001 Baby Hunter PL 18  eff:64149  armour:adaptive weapon:shotgun
127418,2162,60,30,30,12,4,140,20,10,3,64149,22018,901018,PG 127001 Baby Hunter PL 19  eff:64149  armour:adaptive weapon:shotgun
127419,2338,62,30,30,13,4,143,20,10,3,64149,22019,901019,PG 127001 Baby Hunter PL 20  eff:64149  armour:adaptive weapon:shotgun
127420,920,30,30,30,6,4,190,20,10,2,64149,900000,22106,PG 127002 Baby Sniper PL 11  eff:64149  armour:sniper weapon:sniper6
127421,1010,31,30,30,6,4,200,20,10,2,64149,900001,22107,PG 127002 Baby Sniper PL 12  eff:64149  armour:sniper weapon:sniper6
127422,1090,32,30,30,7,4,210,20,10,2,64149,900002,22108,PG 127002 Baby Sniper PL 13  eff:64149  armour:sniper weapon:sniper6
127423,1180,33,30,30,7,4,220,20,10,2,64149,900003,22109,PG 127002 Baby Sniper PL 14  eff:64149  armour:sniper weapon:sniper6
127424,1270,34,30,30,8,4,230,20,10,3,64149,900004,22110,PG 127002 Baby Sniper PL 15  eff:64149  armour:sniper weapon:sniper6
127425,1370,35,30,30,8,4,240,20,10,3,64149,900005,22111,PG 127002 Baby Sniper PL 16  eff:64149  armour:sniper weapon:sniper6
127426,1480,36,30,30,9,4,250,20,10,3,64149,900006,22112,PG 127002 Baby Sniper PL 17  eff:64149  armour:sniper weapon:sniper6
127427,1600,37,30,30,9,4,260,20,10,3,64149,900007,22113,PG 127002 Baby Sniper PL 18  eff:64149  armour:sniper weapon:sniper6
127428,1730,38,30,30,10,4,270,20,10,3,64149,900008,22114,PG 127002 Baby Sniper PL 19  eff:64149  armour:sniper weapon:sniper6
127429,1870,39,30,30,11,4,280,20,10,3,64149,900009,22115,PG 127002 Baby Sniper PL 20  eff:64149  armour:sniper weapon:sniper6
127430,1150,48,30,30,6,4,90,20,10,3,64149,900010,901010,PG 127003 Baby Stalker PL 11  eff:64149  armour:adaptive weapon:blade5
127431,1262,52,30,30,6,4,90,20,10,3,64149,900011,901011,PG 127003 Baby Stalker PL 12  eff:64149  armour:adaptive weapon:blade5
127432,1362,55,30,30,7,4,90,20,10,4,64149,900012,901012,PG 127003 Baby Stalker PL 13  eff:64149  armour:adaptive weapon:blade5
127433,1475,58,30,30,7,4,90,20,10,4,64149,900013,901013,PG 127003 Baby Stalker PL 14  eff:64149  armour:adaptive weapon:blade5
127434,1588,62,30,30,8,4,90,20,10,4,64149,900014,901014,PG 127003 Baby Stalker PL 15  eff:64149  armour:adaptive weapon:blade5
127435,1712,65,30,30,8,4,90,20,10,4,64149,900015,901015,PG 127003 Baby Stalker PL 16  eff:64149  armour:adaptive weapon:blade5
127436,1850,68,30,30,9,4,90,20,10,5,64149,900016,901016,PG 127003 Baby Stalker PL 17  eff:64149  armour:adaptive weapon:blade5
127437,2000,72,30,30,9,4,90,20,10,5,64149,900017,901017,PG 127003 Baby Stalker PL 18  eff:64149  armour:adaptive weapon:blade5
127438,2162,75,30,30,10,4,90,20,10,5,64149,900018,901018,PG 127003 Baby Stalker PL 19  eff:64149  armour:adaptive weapon:blade5
127439,2338,78,30,30,11,4,90,20,10,5,64149,900019,901019,PG 127003 Baby Stalker PL 20  eff:64149  armour:adaptive weapon:blade5
127440,920,30,30,30,8,0,190,20,10,2,,900000,22106,PG 128000 Sniper Survivor PL 11  eff:0  armour:sniper weapon:sniper6
127441,1010,31,30,30,8,0,200,20,10,2,,900001,22107,PG 128000 Sniper Survivor PL 12  eff:0  armour:sniper weapon:sniper6
127442,1090,32,30,30,9,0,210,20,10,2,,900002,22108,PG 128000 Sniper Survivor PL 13  eff:0  armour:sniper weapon:sniper6
127443,1180,33,30,30,9,0,220,20,10,2,,900003,22109,PG 128000 Sniper Survivor PL 14  eff:0  armour:sniper weapon:sniper6
127444,1270,34,30,30,10,0,230,20,10,3,,900004,22110,PG 128000 Sniper Survivor PL 15  eff:0  armour:sniper weapon:sniper6
127445,1370,35,30,30,10,0,240,20,10,3,,900005,22111,PG 128000 Sniper Survivor PL 16  eff:0  armour:sniper weapon:sniper6
127446,1480,36,30,30,11,0,250,20,10,3,,900006,22112,PG 128000 Sniper Survivor PL 17  eff:0  armour:sniper weapon:sniper6
127447,1600,37,30,30,11,0,260,20,10,3,,900007,22113,PG 128000 Sniper Survivor PL 18  eff:0  armour:sniper weapon:sniper6
127448,1730,38,30,30,12,0,270,20,10,3,,900008,22114,PG 128000 Sniper Survivor PL 19  eff:0  armour:sniper weapon:sniper6
127449,1870,39,30,30,13,0,280,20,10,3,,900009,22115,PG 128000 Sniper Survivor PL 20  eff:0  armour:sniper weapon:sniper6
127450,1150,30,30,30,8,3,187,20,10,3,,21011,901030,PG 128100 VIP PL 11  eff:0  armour:heavy weapon:revolver
127451,1262,31,30,30,8,3,193,20,10,3,,21012,901031,PG 128100 VIP PL 12  eff:0  armour:heavy weapon:revolver
127452,1362,32,30,30,9,3,200,20,10,4,,21013,901032,PG 128100 VIP PL 13  eff:0  armour:heavy weapon:revolver
127453,1475,33,30,30,9,3,207,20,10,4,,21014,901033,PG 128100 VIP PL 14  eff:0  armour:heavy weapon:revolver
127454,1588,34,30,30,10,3,213,20,10,4,,21015,901034,PG 128100 VIP PL 15  eff:0  armour:heavy weapon:revolver
127455,1712,35,30,30,10,3,220,20,10,4,,21016,901035,PG 128100 VIP PL 16  eff:0  armour:heavy weapon:revolver
127456,1850,36,30,30,11,3,227,20,10,5,,21017,901036,PG 128100 VIP PL 17  eff:0  armour:heavy weapon:revolver
127457,2000,37,30,30,11,3,233,20,10,5,,21018,901037,PG 128100 VIP PL 18  eff:0  armour:heavy weapon:revolver
127458,2162,38,30,30,12,3,240,20,10,5,,21019,901038,PG 128100 VIP PL 19  eff:0  armour:heavy weapon:revolver
127459,2338,39,30,30,13,3,247,20,10,5,,21020,901039,PG 128100 VIP PL 20  eff:0  armour:heavy weapon:revolver
127460,540,32,40,30,8,0,118,20,10,3,,900030,22106,PG 127200 Head Researcher PL 11  eff:0  armour:sniper weapon:corp-smg
127461,580,34,40,30,8,0,121,20,10,3,,900031,22107,PG 127200 Head Researcher PL 12  eff:0  armour:sniper weapon:corp-smg
127462,630,37,40,30,9,0,123,20,10,4,,900032,22108,PG 127200 Head Researcher PL 13  eff:0  armour:sniper weapon:corp-smg
127463,680,39,40,30,9,0,126,20,10,4,,900033,22109,PG 127200 Head Researcher PL 14  eff:0  armour:sniper weapon:corp-smg
127464,730,41,40,40,10,0,129,20,10,4,,900034,22110,PG 127200 Head Researcher PL 15  eff:0  armour:sniper weapon:corp-smg
127465,790,43,40,40,10,0,132,20,10,4,,900035,22111,PG 127200 Head Researcher PL 16  eff:0  armour:sniper weapon:corp-smg
127466,850,46,40,40,11,0,134,20,10,5,,900036,22112,PG 127200 Head Researcher PL 17  eff:0  armour:sniper weapon:corp-smg
127467,920,48,40,40,11,0,137,20,10,5,,900037,22113,PG 127200 Head Researcher PL 18  eff:0  armour:sniper weapon:corp-smg
127468,990,50,40,40,12,0,140,20,10,5,,900038,22114,PG 127200 Head Researcher PL 19  eff:0  armour:sniper weapon:corp-smg
127469,1070,52,40,40,13,0,143,20,10,5,,900039,22115,PG 127200 Head Researcher PL 20  eff:0  armour:sniper weapon:corp-smg
127470,1856,32,40,30,12,4,90,20,10,2,64121,900050,22410,PG 127300 Le Sidewinder PL 11  eff:64121  armour:superheavy weapon:erifle
127471,2117,34,40,30,13,4,90,20,10,2,64121,900051,22411,PG 127300 Le Sidewinder PL 12  eff:64121  armour:superheavy weapon:erifle
127472,2413,37,40,30,13,4,90,20,10,2,64121,900052,22412,PG 127300 Le Sidewinder PL 13  eff:64121  armour:superheavy weapon:erifle
127473,2746,39,40,30,14,4,90,20,10,2,64121,900053,22413,PG 127300 Le Sidewinder PL 14  eff:64121  armour:superheavy weapon:erifle
127474,3115,41,40,30,15,4,90,20,10,3,64121,900054,22414,PG 127300 Le Sidewinder PL 15  eff:64121  armour:superheavy weapon:erifle
127475,3538,43,40,30,16,4,90,20,10,3,64121,900055,22415,PG 127300 Le Sidewinder PL 16  eff:64121  armour:superheavy weapon:erifle
127476,4016,46,40,30,16,4,90,20,10,3,64121,900056,22416,PG 127300 Le Sidewinder PL 17  eff:64121  armour:superheavy weapon:erifle
127477,4566,48,40,30,17,4,90,20,10,3,64121,900057,22417,PG 127300 Le Sidewinder PL 18  eff:64121  armour:superheavy weapon:erifle
127478,5190,50,40,30,18,4,90,20,10,3,64121,900058,22418,PG 127300 Le Sidewinder PL 19  eff:64121  armour:superheavy weapon:erifle
127479,5891,52,40,30,19,4,90,20,10,3,64121,900059,22419,PG 127300 Le Sidewinder PL 20  eff:64121  armour:superheavy weapon:erifle
127480,1656,48,40,30,12,6,90,20,10,3,64148,900130,901030,PG 127330 War Elephant PL 11  eff:64148  armour:heavy weapon:thrasher
127481,1860,52,40,30,13,6,90,20,10,3,64148,900131,901031,PG 127330 War Elephant PL 12  eff:64148  armour:heavy weapon:thrasher
127482,2088,55,40,30,13,6,90,20,10,4,64148,900132,901032,PG 127330 War Elephant PL 13  eff:64148  armour:heavy weapon:thrasher
127483,2340,58,40,30,14,6,90,20,10,4,64148,900133,901033,PG 127330 War Elephant PL 14  eff:64148  armour:heavy weapon:thrasher
127484,2616,62,40,30,15,6,90,20,10,4,64148,900134,901034,PG 127330 War Elephant PL 15  eff:64148  armour:heavy weapon:thrasher
127485,2928,65,40,30,16,6,90,20,10,4,64148,900135,901035,PG 127330 War Elephant PL 16  eff:64148  armour:heavy weapon:thrasher
127486,3276,68,40,30,16,6,90,20,10,5,64148,900136,901036,PG 127330 War Elephant PL 17  eff:64148  armour:heavy weapon:thrasher
